#Position	OddsRatio	P-value
447	0.0	1.0
448	0.0	1.0
449	0.0	1.0
450	0.0	1.0
451	0.0	1.0
452	0.0	1.0
453	0.0	1.0
454	0.0	1.0
455	0.0	1.0
456	0.0	1.0
457	0.0	1.0
458	0.0	1.0
459	0.0	1.0
460	0.0	1.0
461	0.0	1.0
462	0.0	1.0
463	1.6992481203	0.47260746084
464	1.6992481203	0.47260746084
465	1.6992481203	0.47260746084
466	1.6992481203	0.47260746084
467	1.6992481203	0.47260746084
468	1.6992481203	0.47260746084
469	1.6992481203	0.47260746084
470	1.6992481203	0.47260746084
471	1.6992481203	0.47260746084
472	1.6992481203	0.47260746084
473	3.87179487179	0.122568164937
474	3.87179487179	0.122568164937
475	3.87179487179	0.122568164937
476	3.87179487179	0.122568164937
477	3.87179487179	0.122568164937
478	1.6992481203	0.47260746084
479	1.6992481203	0.47260746084
480	1.6992481203	0.47260746084
481	1.6992481203	0.47260746084
482	1.6992481203	0.47260746084
483	1.6992481203	0.47260746084
484	1.6992481203	0.47260746084
485	1.6992481203	0.47260746084
486	1.6992481203	0.47260746084
487	1.7030075188	0.471888694318
488	0.0	1.0
489	0.0	1.0
490	0.0	1.0
491	0.0	1.0
492	0.0	1.0
493	0.0	1.0
