#Position	OddsRatio	P-value
238	0.0	0.614489049552
239	0.0	0.614489049552
240	1.0637254902	1.0
241	1.0637254902	1.0
242	1.0637254902	1.0
243	1.0637254902	1.0
244	1.0637254902	1.0
245	1.0637254902	1.0
246	1.0637254902	1.0
247	1.0637254902	1.0
248	2.36413043478	0.242685155121
249	2.36413043478	0.242685155121
250	2.36413043478	0.242685155121
251	2.36413043478	0.242685155121
252	2.36413043478	0.242685155121
253	2.36413043478	0.242685155121
254	2.36413043478	0.242685155121
255	2.36413043478	0.242685155121
256	2.36413043478	0.242685155121
257	2.36413043478	0.242685155121
258	3.96363636364	0.0618938128418
259	3.96363636364	0.0618938128418
260	3.96363636364	0.0618938128418
261	3.96363636364	0.0618938128418
262	3.96363636364	0.0618938128418
263	3.96363636364	0.0618938128418
264	3.96363636364	0.0618938128418
265	2.36413043478	0.242685155121
266	2.36413043478	0.242685155121
267	2.36413043478	0.242685155121
268	2.36413043478	0.242685155121
269	2.36413043478	0.242685155121
270	2.36413043478	0.242685155121
271	2.36413043478	0.242685155121
272	2.36413043478	0.242685155121
273	1.0637254902	1.0
274	2.36413043478	0.242685155121
275	2.36413043478	0.242685155121
276	2.36413043478	0.242685155121
277	2.36413043478	0.242685155121
278	2.36413043478	0.242685155121
279	2.36413043478	0.242685155121
280	2.36413043478	0.242685155121
281	2.36413043478	0.242685155121
282	2.36413043478	0.242685155121
283	1.0637254902	1.0
284	1.0637254902	1.0
285	1.0637254902	1.0
286	1.0637254902	1.0
287	1.0637254902	1.0
288	1.0637254902	1.0
289	1.0637254902	1.0
290	2.36413043478	0.242685155121
291	2.36413043478	0.242685155121
292	2.36413043478	0.242685155121
293	2.36413043478	0.242685155121
294	2.36413043478	0.242685155121
295	2.36413043478	0.242685155121
296	2.36413043478	0.242685155121
297	2.36413043478	0.242685155121
298	2.36413043478	0.242685155121
299	1.0637254902	1.0
300	1.0637254902	1.0
301	1.0637254902	1.0
302	1.0637254902	1.0
303	1.0637254902	1.0
304	1.0637254902	1.0
305	1.0637254902	1.0
306	1.0637254902	1.0
307	1.0637254902	1.0
308	1.0637254902	1.0
309	1.0637254902	1.0
310	1.0637254902	1.0
311	1.0637254902	1.0
312	1.0637254902	1.0
313	1.0637254902	1.0
314	1.0637254902	1.0
315	0.0	0.614489049552
316	0.0	0.614489049552
317	0.0	0.614489049552
318	0.0	0.614489049552
319	0.0	0.614489049552
320	0.0	0.614489049552
321	0.0	0.614489049552
322	0.0	0.614489049552
323	0.0	0.614489049552
324	0.0	0.614489049552
325	0.0	0.614489049552
326	0.0	0.614489049552
327	0.0	0.614489049552
328	0.0	0.614489049552
329	0.0	0.614489049552
330	0.0	0.614489049552
331	0.0	0.614489049552
332	0.0	0.614489049552
333	0.0	0.614489049552
334	0.0	0.614489049552
335	0.0	0.614489049552
336	0.0	0.614489049552
337	0.0	0.614489049552
338	1.0637254902	1.0
339	1.0637254902	1.0
340	1.0637254902	1.0
341	1.0637254902	1.0
342	1.0637254902	1.0
343	1.0637254902	1.0
344	1.0637254902	1.0
345	1.0637254902	1.0
346	1.0637254902	1.0
347	1.0637254902	1.0
348	1.0637254902	1.0
349	1.0637254902	1.0
350	1.0637254902	1.0
351	1.0637254902	1.0
352	1.0637254902	1.0
353	1.0637254902	1.0
354	1.0637254902	1.0
355	1.0637254902	1.0
356	1.0637254902	1.0
357	1.0637254902	1.0
358	1.0637254902	1.0
359	1.0637254902	1.0
360	1.0637254902	1.0
361	1.0637254902	1.0
362	1.0637254902	1.0
363	0.0	0.614489049552
364	0.0	0.614489049552
365	0.0	0.614489049552
366	0.0	0.614489049552
367	0.0	0.614489049552
368	0.0	0.614489049552
369	0.0	0.614489049552
370	0.0	0.614489049552
371	0.0	0.614489049552
372	0.0	0.614489049552
373	0.0	0.614489049552
374	0.0	0.614489049552
375	0.0	0.614489049552
376	0.0	0.614489049552
377	0.0	0.614489049552
378	0.0	0.614489049552
379	0.0	0.614489049552
380	0.0	0.614489049552
381	0.0	0.614489049552
382	0.0	0.614489049552
383	0.0	0.614489049552
384	0.0	0.614489049552
385	0.0	0.614489049552
386	0.0	0.614489049552
387	0.0	0.614489049552
388	0.0	0.614489049552
389	0.0	0.614489049552
390	0.0	0.614489049552
391	0.0	0.614489049552
392	0.0	0.614489049552
393	0.0	0.614489049552
394	0.0	0.614489049552
395	0.0	0.614489049552
396	0.0	0.614489049552
397	0.0	0.614489049552
398	0.0	0.614489049552
399	0.0	0.614489049552
400	0.0	0.614489049552
401	0.0	0.614489049552
402	0.0	0.614489049552
403	0.0	0.614489049552
404	0.0	0.614489049552
405	0.0	0.614489049552
406	0.0	0.614489049552
407	0.0	0.614489049552
408	0.0	0.614489049552
409	0.0	0.614489049552
410	0.0	0.614489049552
411	0.0	0.614489049552
412	0.0	0.614489049552
413	0.0	0.614489049552
414	0.0	0.614489049552
415	0.0	0.614489049552
416	0.0	0.614489049552
417	0.0	0.614489049552
418	0.0	0.614489049552
419	0.0	0.614489049552
420	0.0	0.614489049552
421	0.0	0.614489049552
422	0.0	0.614489049552
423	0.0	0.614489049552
424	0.0	0.614489049552
425	0.0	0.614489049552
426	0.0	0.614489049552
427	0.0	0.614489049552
428	0.0	0.614489049552
429	0.0	0.614489049552
430	0.0	0.614489049552
431	0.0	0.614489049552
432	0.0	0.614489049552
433	0.0	0.614489049552
434	0.0	0.614489049552
435	0.0	0.614489049552
436	0.0	0.614489049552
437	0.0	0.614489049552
438	0.0	0.614489049552
439	0.0	0.614489049552
440	0.0	0.614489049552
441	0.0	0.614489049552
442	0.0	0.614489049552
443	0.0	0.614489049552
444	0.0	0.614489049552
445	0.0	0.614489049552
446	0.0	0.614489049552
447	0.0	0.614489049552
448	0.0	0.614489049552
449	0.0	0.614489049552
450	0.0	0.614489049552
451	0.0	0.614489049552
452	0.0	0.614489049552
453	0.0	0.614489049552
454	0.0	0.614489049552
455	0.0	0.614489049552
456	0.0	0.614489049552
457	0.0	0.614489049552
458	0.0	0.614489049552
459	0.0	0.614489049552
460	0.0	0.614489049552
461	0.0	0.614489049552
462	0.0	0.614489049552
463	0.0	0.614489049552
464	0.0	0.614489049552
465	0.0	0.614489049552
466	0.0	0.614489049552
467	0.0	0.614489049552
468	0.0	0.614489049552
469	0.0	0.614489049552
470	0.0	0.614489049552
471	0.0	0.614489049552
472	0.0	0.614489049552
473	0.0	0.614489049552
474	0.0	0.614489049552
475	0.0	0.614489049552
476	0.0	0.614489049552
477	0.0	0.614539213632
478	0.0	0.614591001001
479	0.0	0.614644396284
480	0.0	0.614699384242
481	0.0	0.614755949764
482	0.0	0.614814077874
483	0.0	0.614873753725
484	0.0	0.614934962602
485	0.0	0.614997689912
486	0.0	0.615061921195
487	0.0	0.615127642114
488	0.0	0.615194838456
