# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-9609690	HCMV Early Events	9	89	3.10610775195e-05	0.000752525196269
R-HSA-2132295	MHC class II antigen presentation	10	111	3.09905761672e-05	0.000752525196269
R-HSA-6807878	COPI-mediated anterograde transport	9	91	3.7133003449e-05	0.000860516992971
R-HSA-2500257	Resolution of Sister Chromatid Cohesion	10	115	4.21160318745e-05	0.000935326874547
R-HSA-9609736	Assembly and cell surface presentation of NMDA receptors	6	37	4.7017677645e-05	0.000998649652828
R-HSA-983189	Kinesins	7	54	4.87146172111e-05	0.000998649652828
R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	7	58	7.78279407961e-05	0.00153638120164
R-HSA-68877	Mitotic Prometaphase	9	101	8.47628127076e-05	0.00161352068476
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	9	104	0.00010646500071	0.00195675328891
R-HSA-9665348	Signaling by ERBB2 ECD mutants	4	15	0.000121009948487	0.00214994341812
R-HSA-5620924	Intraflagellar transport	6	49	0.000236332277768	0.00406339045324
R-HSA-912446	Meiotic recombination	6	51	0.000295410533798	0.00492043170358
R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	4	19	0.000324696811176	0.00515746715804
R-HSA-5610787	Hedgehog 'off' state	6	52	0.00032899415267	0.00515746715804
R-HSA-9664565	Signaling by ERBB2 KD Mutants	4	22	0.000587351842059	0.0089445294805
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	6	61	0.000784632986512	0.0113029562652
R-HSA-380259	Loss of Nlp from mitotic centrosomes	6	61	0.000784632986512	0.0113029562652
R-HSA-69473	G2/M DNA damage checkpoint	6	62	0.000855865423311	0.0120046387006
R-HSA-9753510	Signaling by RAS GAP mutants	2	3	0.000965276346139	0.0128623073123
R-HSA-9753512	Signaling by RAS GTPase mutants	2	3	0.000965276346139	0.0128623073123
R-HSA-8854518	AURKA Activation by TPX2	6	64	0.00101320979054	0.0131717272771
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	7	88	0.00104325326043	0.0132393806621
R-HSA-110312	Translesion synthesis by REV1	3	12	0.00113633331261	0.0137651285368
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	7	89	0.00111534946774	0.0137651285368
R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	2	4	0.00190755746131	0.0158863769825
R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	2	4	0.00190755746131	0.0158863769825
R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	2	4	0.00190755746131	0.0158863769825
R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	2	4	0.00190755746131	0.0158863769825
R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	2	4	0.00190755746131	0.0158863769825
R-HSA-5693607	Processing of DNA double-strand break ends	6	71	0.00174427422738	0.0158863769825
R-HSA-5637810	Constitutive Signaling by EGFRvIII	3	14	0.0018306693684	0.0158863769825
R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	2	4	0.00190755746131	0.0158863769825
R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	2	4	0.00190755746131	0.0158863769825
R-HSA-69166	Removal of the Flap Intermediate	3	14	0.0018306693684	0.0158863769825
R-HSA-1963640	GRB2 events in ERBB2 signaling	3	13	0.00145767042678	0.0158863769825
R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	2	4	0.00190755746131	0.0158863769825
R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	2	4	0.00190755746131	0.0158863769825
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	3	14	0.0018306693684	0.0158863769825
R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	2	4	0.00190755746131	0.0158863769825
R-HSA-977225	Amyloid fiber formation	6	68	0.00139376997079	0.0158863769825
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	3	14	0.0018306693684	0.0158863769825
R-HSA-5655862	Translesion synthesis by POLK	3	13	0.00145767042678	0.0158863769825
R-HSA-5656121	Translesion synthesis by POLI	3	13	0.00145767042678	0.0158863769825
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	3	14	0.0018306693684	0.0158863769825
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	6	73	0.00201262382132	0.0165035153348
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	6	74	0.00215796307543	0.0174271866546
R-HSA-110320	Translesion Synthesis by POLH	3	15	0.00225808422336	0.017963565538
R-HSA-2467813	Separation of Sister Chromatids	9	160	0.00246390021838	0.0193126296529
R-HSA-1227986	Signaling by ERBB2	3	16	0.00274247060164	0.0211845917489
R-HSA-901042	Calnexin/calreticulin cycle	2	5	0.00314144799596	0.0232831587546
R-HSA-1169092	Activation of RAS in B cells	2	5	0.00314144799596	0.0232831587546
R-HSA-9709570	Impaired BRCA2 binding to RAD51	4	34	0.00314519217698	0.0232831587546
R-HSA-174437	Removal of the Flap Intermediate from the C-strand	3	17	0.00328619328406	0.0239937126083
R-HSA-5696395	Formation of Incision Complex in GG-NER	4	35	0.00350159263203	0.0252209307145
R-HSA-5696400	Dual Incision in GG-NER	4	36	0.00388448828009	0.0272425296485
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	4	36	0.00388448828009	0.0272425296485
R-HSA-6802953	RAS signaling downstream of NF1 loss-of-function variants	2	6	0.00465620591297	0.0302653384343
R-HSA-112412	SOS-mediated signalling	2	6	0.00465620591297	0.0302653384343
R-HSA-5336415	Uptake and function of diphtheria toxin	2	6	0.00465620591297	0.0302653384343
R-HSA-1250196	SHC1 events in ERBB2 signaling	3	19	0.00456019678973	0.0302653384343
R-HSA-9634635	Estrogen-stimulated signaling through PRKCZ	2	6	0.00465620591297	0.0302653384343
R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	3	19	0.00456019678973	0.0302653384343
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	4	39	0.00520105617327	0.0333995534982
R-HSA-5675482	Regulation of necroptotic cell death	3	21	0.0060954724699	0.0369191684824
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	3	21	0.0060954724699	0.0369191684824
R-HSA-5621575	CD209 (DC-SIGN) signaling	3	21	0.0060954724699	0.0369191684824
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	3	21	0.0060954724699	0.0369191684824
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	3	21	0.0060954724699	0.0369191684824
R-HSA-9034864	Activated NTRK3 signals through RAS	2	7	0.00644137862131	0.0385758966872
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	5	66	0.00672471769508	0.039825272572
R-HSA-156590	Glutathione conjugation	3	22	0.00696517572685	0.0403525941566
R-HSA-9013418	RHOBTB2 GTPase cycle	3	22	0.00696517572685	0.0403525941566
R-HSA-9026519	Activated NTRK2 signals through RAS	2	8	0.00848679611605	0.0466336322666
R-HSA-2428933	SHC-related events triggered by IGF1R	2	8	0.00848679611605	0.0466336322666
R-HSA-74751	Insulin receptor signalling cascade	2	8	0.00848679611605	0.0466336322666
R-HSA-167044	Signalling to RAS	2	8	0.00848679611605	0.0466336322666
R-HSA-2179392	EGFR Transactivation by Gastrin	2	8	0.00848679611605	0.0466336322666
R-HSA-5685942	HDR through Homologous Recombination (HRR)	4	45	0.00866479469834	0.0471258732063
R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	3	24	0.00891555790812	0.0479999228791
