# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-72702	Ribosomal scanning and start codon recognition	13	45	7.22741159343e-05	0.00252185040242
R-HSA-190861	Gap junction assembly	10	28	6.75819628007e-05	0.00252185040242
R-HSA-2467813	Separation of Sister Chromatids	29	160	9.28752367777e-05	0.0031289347011
R-HSA-379716	Cytosolic tRNA aminoacylation	9	24	0.000101376692412	0.00330150094956
R-HSA-68877	Mitotic Prometaphase	21	101	0.000116987708655	0.00368699972116
R-HSA-446107	Type I hemidesmosome assembly	6	11	0.000128527045354	0.00380517949427
R-HSA-72163	mRNA Splicing - Major Pathway	33	195	0.000126160455384	0.00380517949427
R-HSA-72689	Formation of a pool of free 40S subunits	18	81	0.000146021795882	0.00419597925226
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	21	104	0.000180850393076	0.00504830954387
R-HSA-9668328	Sealing of the nuclear envelope (NE) by ESCRT-III	9	26	0.000206867549353	0.00561415543662
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	18	84	0.000237531766183	0.00627212258271
R-HSA-2500257	Resolution of Sister Chromatid Cohesion	22	115	0.000289151791137	0.00743424473528
R-HSA-8955332	Carboxyterminal post-translational modifications of tubulin	10	33	0.000320132162909	0.00777023057119
R-HSA-9013418	RHOBTB2 GTPase cycle	8	22	0.000318208120109	0.00777023057119
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	11	39	0.000326079276785	0.00777023057119
R-HSA-180585	Vif-mediated degradation of APOBEC3G	10	35	0.000541720307494	0.0126014462005
R-HSA-9753512	Signaling by RAS GTPase mutants	3	3	0.000641136660903	0.0142361481296
R-HSA-9753510	Signaling by RAS GAP mutants	3	3	0.000641136660903	0.0142361481296
R-HSA-381042	PERK regulates gene expression	4	6	0.000717724617101	0.0155825989091
R-HSA-382556	ABC-family proteins mediated transport	14	63	0.000779221202396	0.0165499807552
R-HSA-390450	Folding of actin by CCT/TriC	5	10	0.000825636468243	0.0168051422807
R-HSA-5678895	Defective CFTR causes cystic fibrosis	11	43	0.000813008957314	0.0168051422807
R-HSA-9609736	Assembly and cell surface presentation of NMDA receptors	10	37	0.000877234562995	0.0174909830213
R-HSA-9665348	Signaling by ERBB2 ECD mutants	6	15	0.0010294313134	0.0201150878638
R-HSA-2132295	MHC class II antigen presentation	20	111	0.00118071098365	0.0226187182554
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	11	45	0.00122335896858	0.022985032929
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	16	81	0.00131786304287	0.0242934376016
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	7	21	0.00137630370834	0.0249009022787
R-HSA-9735871	SARS-CoV-1 targets host intracellular signalling and regulatory pathways	5	11	0.00140656098731	0.0249856379019
R-HSA-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	11	46	0.00148483949213	0.0259051461395
R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	3	4	0.0023990597464	0.0339692952497
R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	3	4	0.0023990597464	0.0339692952497
R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	3	4	0.0023990597464	0.0339692952497
R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	3	4	0.0023990597464	0.0339692952497
R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	3	4	0.0023990597464	0.0339692952497
R-HSA-1236974	ER-Phagosome pathway	14	69	0.00198377605951	0.0339692952497
R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	3	4	0.0023990597464	0.0339692952497
R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	3	4	0.0023990597464	0.0339692952497
R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	3	4	0.0023990597464	0.0339692952497
R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	3	4	0.0023990597464	0.0339692952497
R-HSA-156842	Eukaryotic Translation Elongation	3	4	0.0023990597464	0.0339692952497
R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	3	4	0.0023990597464	0.0339692952497
R-HSA-5658442	Regulation of RAS by GAPs	11	48	0.00214522727362	0.0339692952497
R-HSA-9755511	KEAP1-NFE2L2 pathway	12	56	0.00252019327614	0.0351746975827
R-HSA-2179392	EGFR Transactivation by Gastrin	4	8	0.00290789426957	0.0394585097413
R-HSA-110362	POLB-Dependent Long Patch Base Excision Repair	4	8	0.00290789426957	0.0394585097413
R-HSA-5673000	RAF activation	8	30	0.00313129164402	0.0419078347425
R-HSA-3371568	Attenuation phase	5	13	0.00338518534748	0.0446935957364
R-HSA-5362768	Hh mutants are degraded by ERAD	9	37	0.00347556346469	0.0452750067334
