# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	5	23	3.16497273299e-05	0.00064011474783
R-HSA-5654689	PI-3K cascade:FGFR1	4	12	3.29470826089e-05	0.00064011474783
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	8	81	5.66661476113e-05	0.00102754614335
R-HSA-72689	Formation of a pool of free 40S subunits	8	81	5.66661476113e-05	0.00102754614335
R-HSA-5654693	FRS-mediated FGFR1 signaling	4	14	6.4914055036e-05	0.00110353893561
R-HSA-9834899	Specification of the neural plate border	4	14	6.4914055036e-05	0.00110353893561
R-HSA-5654699	SHC-mediated cascade:FGFR2	4	15	8.73751331805e-05	0.00144036583182
R-HSA-1257604	PIP3 activates AKT signaling	8	87	9.46230971682e-05	0.00151396955469
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	8	90	0.000120344524486	0.001870497752
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	8	91	0.000130104455886	0.00191288713519
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	8	91	0.000130104455886	0.00191288713519
R-HSA-190370	FGFR1b ligand binding and activation	3	7	0.000150709833946	0.00215753025439
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	8	94	0.000163382883749	0.00227898176306
R-HSA-5655253	Signaling by FGFR2 in disease	4	19	0.000235542142212	0.00301338783386
R-HSA-190373	FGFR1c ligand binding and activation	3	8	0.000238190582456	0.00301338783386
R-HSA-9754678	SARS-CoV-2 modulates host translation machinery	5	34	0.000225770497882	0.00301338783386
R-HSA-5654219	Phospholipase C-mediated cascade: FGFR1	3	8	0.000238190582456	0.00301338783386
R-HSA-3642279	TGFBR2 MSI Frameshift Mutants in Cancer	2	2	0.000275209676996	0.00340259237014
R-HSA-113507	E2F-enabled inhibition of pre-replication complex formation	3	9	0.000352925404063	0.00426647599578
R-HSA-5654687	Downstream signaling of activated FGFR1	3	10	0.000498030605648	0.0058897532494
R-HSA-9735869	SARS-CoV-1 modulates host translation machinery	4	23	0.000510913728189	0.00591355464117
R-HSA-68867	Assembly of the pre-replicative complex	6	63	0.00060026182453	0.00680296734467
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	7	88	0.000635898511668	0.00705977123158
R-HSA-5654710	PI-3K cascade:FGFR3	3	11	0.000676447308473	0.00707667953479
R-HSA-5654732	Negative regulation of FGFR3 signaling	3	11	0.000676447308473	0.00707667953479
R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	3	11	0.000676447308473	0.00707667953479
R-HSA-5602636	IKBKB deficiency causes SCID	2	3	0.000816582296576	0.00822631054328
R-HSA-5603027	IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)	2	3	0.000816582296576	0.00822631054328
R-HSA-5654688	SHC-mediated cascade:FGFR1	3	12	0.000890947383767	0.00881227957762
R-HSA-3000178	ECM proteoglycans	6	70	0.00105283396333	0.0102275299295
R-HSA-5654706	FRS-mediated FGFR3 signaling	3	13	0.0011441392252	0.0109195041844
R-HSA-5610787	Hedgehog 'off' state	5	52	0.00165779858353	0.0150307071573
R-HSA-68949	Orc1 removal from chromatin	5	52	0.00165779858353	0.0150307071573
R-HSA-8941333	RUNX2 regulates genes involved in differentiation of myeloid cells	2	4	0.00161529277494	0.0150307071573
R-HSA-5673001	RAF/MAP kinase cascade	7	108	0.00211839446025	0.018891911252
R-HSA-9832991	Formation of the posterior neural plate	2	5	0.00266273288201	0.0219473740578
R-HSA-8941284	RUNX2 regulates chondrocyte maturation	2	5	0.00266273288201	0.0219473740578
R-HSA-1839122	Signaling by activated point mutants of FGFR1	2	5	0.00266273288201	0.0219473740578
R-HSA-9860276	SLC15A4:TASL-dependent IRF5 activation	2	5	0.00266273288201	0.0219473740578
R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	2	5	0.00266273288201	0.0219473740578
R-HSA-1839130	Signaling by activated point mutants of FGFR3	2	6	0.00395050654124	0.0302686698371
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	4	39	0.00386060385833	0.0302686698371
R-HSA-8941855	RUNX3 regulates CDKN1A transcription	2	6	0.00395050654124	0.0302686698371
R-HSA-629587	Highly sodium permeable postsynaptic acetylcholine nicotinic receptors	2	6	0.00395050654124	0.0302686698371
R-HSA-8941326	RUNX2 regulates bone development	2	6	0.00395050654124	0.0302686698371
R-HSA-3000171	Non-integrin membrane-ECM interactions	4	40	0.00423481951874	0.0319964141416
R-HSA-8939246	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	2	7	0.00547042522425	0.0371988915249
R-HSA-5654227	Phospholipase C-mediated cascade; FGFR3	2	7	0.00547042522425	0.0371988915249
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	8	161	0.00540364985814	0.0371988915249
R-HSA-9823739	Formation of the anterior neural plate	2	7	0.00547042522425	0.0371988915249
R-HSA-190372	FGFR3c ligand binding and activation	2	7	0.00547042522425	0.0371988915249
R-HSA-190375	FGFR2c ligand binding and activation	2	7	0.00547042522425	0.0371988915249
R-HSA-5603029	IkBA variant leads to EDA-ID	2	7	0.00547042522425	0.0371988915249
R-HSA-8941332	RUNX2 regulates genes involved in cell migration	2	7	0.00547042522425	0.0371988915249
R-HSA-3214842	HDMs demethylate histones	3	23	0.00627185017678	0.0421220555083
R-HSA-72649	Translation initiation complex formation	4	45	0.00647536225685	0.0424409285268
R-HSA-72702	Ribosomal scanning and start codon recognition	4	45	0.00647536225685	0.0424409285268
R-HSA-69052	Switching of origins to a post-replicative state	2	8	0.0072145034381	0.0456359287247
R-HSA-977347	Serine biosynthesis	2	8	0.0072145034381	0.0456359287247
R-HSA-5658623	FGFRL1 modulation of FGFR1 signaling	2	8	0.0072145034381	0.0456359287247
R-HSA-72165	mRNA Splicing - Minor Pathway	4	47	0.00755589301398	0.0472460436736
R-HSA-3000170	Syndecan interactions	3	25	0.00795002753528	0.0491456247636
