# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0045786	negative regulation of cell cycle	5	29	0.000180490576148	0.00650887130528
GO:0071480	cellular response to gamma radiation	4	16	0.000182151249215	0.00650887130528
GO:1901203	positive regulation of extracellular matrix assembly	3	7	0.000214362739878	0.0071811517859
GO:0061053	somite development	3	7	0.000214362739878	0.0071811517859
GO:0003184	pulmonary valve morphogenesis	4	17	0.00023472364686	0.00762496210406
GO:1905005	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	2	2	0.000349186628661	0.00779850137343
GO:0070723	response to cholesterol	3	8	0.00033825118614	0.00779850137343
GO:0016202	regulation of striated muscle tissue development	2	2	0.000349186628661	0.00779850137343
GO:0014824	artery smooth muscle contraction	2	2	0.000349186628661	0.00779850137343
GO:0007179	transforming growth factor beta receptor signaling pathway	6	49	0.000286152826915	0.00779850137343
GO:2000636	positive regulation of primary miRNA processing	2	2	0.000349186628661	0.00779850137343
GO:0009887	animal organ morphogenesis	3	8	0.00033825118614	0.00779850137343
