#Position	OddsRatio	P-value
283	0.391428571429	0.152013954726
284	0.391428571429	0.152013954726
285	0.391428571429	0.152013954726
286	0.391428571429	0.152013954726
287	0.391428571429	0.152013954726
288	0.391428571429	0.152013954726
289	0.391428571429	0.152013954726
290	0.391428571429	0.152013954726
291	0.391428571429	0.152013954726
292	0.391428571429	0.152013954726
293	0.391428571429	0.152013954726
294	0.391428571429	0.152013954726
295	0.391428571429	0.152013954726
296	0.391428571429	0.152013954726
297	0.391428571429	0.152013954726
298	0.391428571429	0.152013954726
299	0.391428571429	0.152013954726
300	0.391428571429	0.152013954726
301	0.391428571429	0.152013954726
302	0.391428571429	0.152013954726
303	0.391428571429	0.152013954726
304	0.391428571429	0.152013954726
305	0.391428571429	0.152013954726
306	0.391428571429	0.152013954726
307	0.391428571429	0.152013954726
308	0.391428571429	0.152013954726
309	0.391428571429	0.152013954726
310	0.391428571429	0.152013954726
311	0.391428571429	0.152013954726
312	0.391428571429	0.152013954726
313	0.391428571429	0.152013954726
314	0.391428571429	0.152013954726
315	0.391428571429	0.152013954726
316	0.391428571429	0.152013954726
317	0.391428571429	0.152013954726
318	0.245724572457	0.0523866751679
319	0.245724572457	0.0523866751679
320	0.245724572457	0.0523866751679
321	0.245724572457	0.0523866751679
322	0.245724572457	0.0523866751679
323	0.115942028986	0.00807677687031
324	0.115942028986	0.00807677687031
325	0.115942028986	0.00807677687031
326	0.115942028986	0.00807677687031
327	0.115942028986	0.00807677687031
328	0.115942028986	0.00807677687031
329	0.115942028986	0.00807677687031
330	0.115942028986	0.00807677687031
331	0.115942028986	0.00807677687031
332	0.115942028986	0.00807677687031
333	0.115942028986	0.00807677687031
334	0.115942028986	0.00807677687031
335	0.115942028986	0.00807677687031
336	0.115942028986	0.00807677687031
337	0.115942028986	0.00807677687031
338	0.115942028986	0.00807677687031
339	0.115942028986	0.00807677687031
340	0.115942028986	0.00807677687031
341	0.115942028986	0.00807677687031
342	0.0	0.00109755591008
343	0.0	0.00109755591008
344	0.0	0.00109755591008
345	0.0	0.00109755591008
346	0.0	0.00109755591008
347	0.0	0.00109755591008
348	0.0	0.00109755591008
349	0.0	0.00109755591008
350	0.0	0.00109755591008
351	0.0	0.00109755591008
352	0.0	0.00109755591008
353	0.0	0.00109755591008
354	0.0	0.00109755591008
355	0.0	0.00109755591008
356	0.0	0.00109755591008
357	0.0	0.00109755591008
358	0.0	0.00109755591008
359	0.0	0.00109755591008
360	0.0	0.00109755591008
361	0.0	0.00109755591008
362	0.0	0.00109755591008
363	0.0	0.00109755591008
364	0.0	0.00109755591008
365	0.0	0.00109755591008
366	0.0	0.00109755591008
367	0.0	0.00109755591008
368	0.0	0.00109755591008
369	0.0	0.00109755591008
370	0.0	0.00109755591008
371	0.0	0.00109755591008
372	0.0	0.00109755591008
373	0.0	0.00109755591008
374	0.0	0.00109755591008
375	0.0	0.00109755591008
376	0.0	0.00109755591008
377	0.0	0.00109755591008
378	0.0	0.00109755591008
379	0.0	0.00109755591008
380	0.0	0.00109755591008
381	0.0	0.00109755591008
382	0.0	0.00109755591008
383	0.0	0.00109755591008
384	0.0	0.00109755591008
385	0.0	0.00109755591008
386	0.0	0.00109755591008
387	0.0	0.00109755591008
388	0.0	0.00109755591008
389	0.0	0.00109755591008
390	0.0	0.00109755591008
391	0.0	0.00109755591008
392	0.0	0.00109755591008
393	0.0	0.00109755591008
394	0.0	0.00109755591008
395	0.0	0.00109755591008
396	0.0	0.00109755591008
397	0.0	0.00109755591008
398	0.0	0.00109755591008
399	0.0	0.00109655641815
400	0.0	0.00109620384196
401	0.0	0.00109648685281
402	0.0	0.00109739455406
403	0.0	0.00109891646615
404	0.0	0.00110104251211
405	0.0	0.00110376300348
406	0.0	0.0011070686269
407	0.0	0.00111095043101
408	0.0	0.00111539981387
409	0.0	0.0011204085108
410	0.0	0.00112596858267
411	0.0	0.00113207240452
412	0.0	0.0011387126547
413	0.0	0.00114588230421
414	0.0	0.00115357460658
415	0.0	0.00116178308798
416	0.0	0.00117050153772
417	0.0	0.00117972399907
418	0.0	0.0011894447604
419	0.0	0.00119965834656
420	0.0	0.00121035951068
421	0.0	0.00122154322614
422	0.0	0.00216441234263
423	0.0	0.00215498139456
424	0.0	0.00214654610395
425	0.0	0.00213908878724
426	0.0	0.0021325923012
427	0.0	0.0021270400268
428	0.0	0.00212241585357
429	0.0	0.0021187041644
430	0.0	0.00211588982083
431	0.0	0.00211395814878
432	0.0	0.00211289492464
433	0.0	0.00211268636188
434	0.0	0.00211331909798
435	0.0	0.00211478018176
436	0.0	0.0021170570611
437	0.0	0.00212013757106
438	0.0	0.00212400992227
439	0.0	0.00212866268972
440	0.0	0.00213408480192
441	0.0	0.00214026553026
442	0.0	0.00214719447883
443	0.0	0.00215486157444
444	0.0	0.00216325705696
445	0.0	0.00217237146996
446	0.0	0.00218219565166
447	0.0	0.00219272072603
448	0.0	0.00220393809431
449	0.0	0.00221583942665
